no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online
3,0,1,0,0,10.677811221696858,0,0,0,14.920016945411561,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,2,1,0,11.013002880665884,0,0,0,12.20877910665283,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,0,-2.4047385239985353,0,0,0,10.133668720465554,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,1,0,5.965050258895251,0,0,0,13.75382334055293,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,2,1,0,10.677811221696858,0,0,0,10.670540294571547,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,2,0,12.67626779756915,0,0,0,13.33708171432862,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,9.500222811084415,0,0,0,11.331793129739347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,16.34567282883506,0,0,0,11.800992718260904,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,2,0,4.764791365422229,0,0,0,10.357868435010287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,6.0678827389250465,0,0,0,14.624839347271598,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,10.186726045375885,0,0,0,10.4601499346053,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0.009966240381495555,0,0,0,14.185736796518551,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2,0,14.456865666443797,0,0,0,10.954154573493684,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,0,0,12.312307656098815,0,0,0,12.774255490528557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,3,1,2.1104769557146987,0,0,0,15.382625965203296,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,0,1,0,0.009966240381495555,0,0,0,13.75382334055293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,3,0,6.727738857974239,0,0,0,15.256102644998641,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0,9.448080303868617,0,0,0,11.58046077569817,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,6.266541086841171,0,0,0,10.841756183289997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,2,0,7.751500864262383,0,0,0,13.797863238383803,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,5,0,4.764791365422229,0,0,0,9.971182804724194,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,15.745158167117888,0,0,0,12.882234902847564,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,3.803671935308651,0,0,0,12.039670700566644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,5.288854709387413,0,0,0,12.859124230624724,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,13.145666081227018,0,0,0,13.209322572944158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0,6.983868242305268,0,0,0,10.133668720465554,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,5,0,14.735497551004292,0,0,0,14.27926098550724,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,15.359878614378314,0,0,0,11.800992718260904,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,15.877243209046203,0,0,0,12.935761747629307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,0,3.6132483604972085,0,0,0,10.516798881949132,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,16.028927170441566,0,0,0,13.302219349216834,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,3.4106889600910395,0,0,0,10.642805826429083,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,0,0,12.611411031314674,0,0,0,11.58046077569817,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,2.1104769557146987,0,0,0,13.555680089146515,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,16.77159272359704,0,0,0,9.102912489206211,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,2,0,8.161950459171436,0,0,0,12.876865407143647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,5,0,9.80391229449938,0,0,0,12.733438962949393,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,4,0,15.67837553231893,0,0,0,9.968912122120123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,3,1,11.78466671580526,0,0,0,11.97052361283104,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,0,0,8.956706451254403,0,0,0,10.841756183289997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,3,0,16.77159272359704,0,0,0,11.173804142108077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,11.371031066699652,0,0,0,14.058098630121393,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,3,0,14.908127184400994,0,0,0,11.858268230462562,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,2,0,4.472572688289471,0,0,0,8.29082481531563,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,2,0,11.174471178196194,0,0,0,10.90924575041835,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,4,0,3.983613050709453,0,0,0,13.75382334055293,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,1,0,3.983613050709453,0,0,0,12.909036419206846,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,0,1,0,9.069552607467418,0,0,0,14.143369035497262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,5,0,15.83343104214258,0,0,0,11.145765553730186,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,4,0,5.75165477138973,0,0,0,14.129207067871274,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,2,0,3,0,9.80391229449938,0,0,0,17.961239844979243,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2,0,1,2,0,10.972020282990258,0,0,0,12.631984155782247,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,1,0,1.322020010631007,0,0,0,13.455087445773929,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,1,3,0,9.75434377174095,0,0,0,14.058098630121393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,2,0,12.446744740371697,0,0,0,13.620515088107249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,3,0,6.814672810770127,0,0,0,12.66501035020906,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,5.288854709387413,0,0,0,14.417964664243126,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,16.631772471131768,0,0,0,9.102912489206211,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,4,0,1.322020010631007,0,0,0,13.404398891035031,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,2,5,0,4.90268147343466,0,0,0,13.51556731041062,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,1,0,12.446744740371697,0,0,0,12.442563357217576,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,10.763221518140034,0,0,0,10.841756183289997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,3,0,4.154392429372679,0,0,0,12.60105277734146,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,5,0,5.75165477138973,0,0,0,12.354889605244667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,7.960746811981403,0,0,0,13.575675001036247,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,3,0,2.1104769557146987,0,0,0,10.71540606911316,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,2,0,0.009966240381495555,0,0,0,10.495602857027512,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,2,3,0,12.379834560583618,0,0,0,14.112659729867756,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,6.900026201446486,0,0,0,9.753931099158653,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,0,1,7.607124173565279,0,0,0,13.209322572944158,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,9.069552607467418,0,0,0,11.524436072744049,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,14.0881438159454,0,0,0,11.222484661920577,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,13.054077111527787,0,0,0,12.719793551775203,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,2,0,10.278871284055336,0,0,0,14.721181968249319,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,3,0,16.489826425281745,0,0,0,10.402377165046683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,10.32444538723758,0,0,0,10.653217466304167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,1.750018771384625,1,0,2,10.841756183289997,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,3,0,1.322020010631007,0,0,0,8.62183748847029,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,3,0,-2.4047385239985353,0,0,0,14.689911825808297,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,4,0,9.75434377174095,0,0,0,13.462667987759632,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,15.942563409373792,0,0,0,10.954154573493684,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,0,2,0,7.533367617780273,0,0,0,15.153808246454146,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,3,7,0,8.78313304750429,0,0,0,17.40545291292441,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,6,15,0,4.621599924877713,0,0,0,12.576121762066633,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,0,16.36640459090362,0,0,0,12.386096521868524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,0,0,15.789403573310638,0,0,0,12.935761747629307,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,1,0,9.998273575448708,0,0,0,11.636122821547998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,0.7825566810065498,0,0,0,13.75382334055293,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,2,0,3,0,9.013407104307369,0,0,0,16.124463495909385,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,2,1,0,9.603161764587373,0,0,0,10.64072187838316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,15.899069364006051,0,0,0,12.935761747629307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,1,0,11.821083210735246,0,0,0,13.162534614518833,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,4,0,2.424863699619117,0,0,0,10.352827401805879,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,6.168335789554839,0,0,0,9.999886463775118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,2.705467314646658,0,0,0,11.49315225239375,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,1.322020010631007,1,0,14,12.719793551775203,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,1,1,0.7825566810065498,1,0,2,13.404398891035031,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2,1,0,1,0,4.472572688289471,0,0,0,10.524556626861202,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,2,1,0,10.805512939811,0,0,0,14.504854196160203,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,2,0,13.355233609116262,0,0,0,13.115516411385743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,4.764791365422229,0,0,0,12.456625554624477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,10.23296683187922,0,0,0,13.889233460256222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,6.639149931100781,0,0,0,11.74638298175259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,-2.4047385239985353,0,0,0,14.091344776409297,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,7.382523458369656,0,0,0,12.329276548539504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,3.1938805801177828,0,0,0,10.691278602852956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,7.751500864262383,0,0,0,10.566037936882546,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,8.418947906524169,0,0,0,11.49315225239375,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,0,1,0,0.009966240381495555,0,0,0,17.162857402411046,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,3,7,0,16.59143685918422,0,0,0,11.022055887165395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,9.342399733037515,0,0,0,10.942783035720874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,3,0,-2.4047385239985353,0,0,0,16.04692836860558,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,0,0,2.9600540602360894,0,0,0,13.14688760848123,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,5.965050258895251,0,0,0,10.495602857027512,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,4,0,12.74056603498232,0,0,0,10.53089825454722,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,4,0,2.424863699619117,0,0,0,10.495602857027512,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,0,0,8.543026761970442,0,0,0,11.861272377649177,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,1.750018771384625,0,0,0,15.672272152198696,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,16.631772471131768,0,0,0,9.102912489206211,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,5,0,10.093210646341769,0,0,0,11.858268230462562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,5.6407572737309595,0,0,0,10.688516577216006,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,5.288854709387413,0,0,0,14.371937818854555,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,8.89943687365904,0,0,0,11.703670525569978,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,0.009966240381495555,0,0,0,12.098346713373525,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,15.789403573310638,0,0,0,12.73071148329552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,12.961377558636208,0,0,0,11.755508409158647,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,9.704368135318235,0,0,0,12.383830541353523,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,2,1,0,5.164338539248802,0,0,0,15.12808215011518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,17.235860398215713,0,0,0,13.198944996415953,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,2,0,10.140142764289097,0,0,0,12.502038946139345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,5.288854709387413,0,0,0,9.908109419644369,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,1,0,9.80391229449938,0,0,0,11.121563618166812,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,2.1104769557146987,0,0,0,11.800992718260904,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,3,1,2.424863699619117,1,0,4,10.424537643329101,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,3,0,16.40772870444162,0,0,0,11.740294041450243,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,4.621599924877713,0,0,0,10.976183943435064,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,2,3,0,7.066263432302386,0,0,0,12.97305027935293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,3.803671935308651,1,0,4,10.841756183289997,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,0,1,0,0.009966240381495555,0,0,0,13.404398891035031,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,0,0,2.424863699619117,0,0,0,10.99283370501619,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,4,0,4.90268147343466,0,0,0,13.75382334055293,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,9.603161764587373,0,0,0,9.268720161618754,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,8.60403245541774,0,0,0,12.60990090378679,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,2.9600540602360894,0,0,0,13.28525531409029,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,2,4,0,15.101230422560624,0,0,0,12.935761747629307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,0.7825566810065498,0,0,0,11.302996336563096,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,0,0,-2.4047385239985353,0,0,0,14.325704072451874,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,0,3.4106889600910395,0,0,0,14.263888404621554,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,0,0,-2.4047385239985353,0,0,0,3.4187156289383336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,7.382523458369656,0,0,0,11.636739274512164,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,5,0,13.897342387691523,0,0,0,11.858268230462562,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0.009966240381495555,0,0,0,15.298441182341977,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,16.34567282883506,0,0,0,13.198944996415953,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,7,0,8.481338316461375,0,0,0,11.755508409158647,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,10.720655759790066,0,0,0,13.709586890732295,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,13.414085522974279,0,0,0,13.665151588127996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,4.472572688289471,0,0,0,10.90924575041835,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2,2,1,1,0,4.317083682884964,0,0,0,17.585907059618823,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,1,0,0,5.288854709387413,0,0,0,11.861272377649177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,1,0,12.27830849931809,0,0,0,16.023999095679102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,3,0,12.772509391185919,0,0,0,14.31179323933794,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,1,0,10.369694958586008,0,0,0,10.316725584227092,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,1,0,2.1104769557146987,0,0,0,15.50769686734595,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,0,11.409672698005561,0,0,0,11.800992718260904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,4,0,15.101230422560624,0,0,0,12.935761747629307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,9.901860160206548,0,0,0,10.133668720465554,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,4,0,13.206124432031963,0,0,0,11.858268230462562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2,0,11.293086978017335,0,0,0,12.935761747629307,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,6,0,3.4106889600910395,0,0,0,11.157514103968948,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,4.472572688289471,0,0,0,12.442563357217576,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,2,0,14.95681292433797,0,0,0,13.885362368765694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,8.78313304750429,0,0,0,14.84093164029493,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,3,0,7.226950219504893,0,0,0,9.753931099158653,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,0,3,0,7.382523458369656,0,0,0,10.841756183289997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,0,7.382523458369656,0,0,0,12.174052713891696,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,1,3,0,8.664373783584963,0,0,0,10.828191057640566,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,3.6132483604972085,0,0,0,12.23761550590817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,10.972020282990258,0,0,0,12.475154549857537,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,2,1,5.6407572737309595,0,0,0,14.529870926570124,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,2,0,4.621599924877713,0,0,0,10.495602857027512,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,2,1,0,11.674272041747964,0,0,0,13.620515088107249,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,3,0,4.764791365422229,0,0,0,10.698179530250792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,3.6132483604972085,0,0,0,14.911258775126054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,6.727738857974239,0,0,0,13.797863238383803,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,1,0,6.362619049624176,0,0,0,13.209322572944158,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,6.168335789554839,0,0,0,12.631984155782247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,3.4106889600910395,0,0,0,13.353444083135521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,6.639149931100781,0,0,0,10.138113022751886,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,1,0,6.362619049624176,0,0,0,15.26882159409961,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,3,0,7.066263432302386,0,0,0,12.840810245872916,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,3,0,15.053360753225794,0,0,0,10.155125883786862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,6.266541086841171,0,0,0,11.67916867686006,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,0,5,0,6.548825866563435,0,0,0,15.532540545145421,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,4,1,11.92922112279441,0,0,0,13.60559113252607,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,2.424863699619117,0,0,0,13.899871237599838,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,11.52431214790454,0,0,0,12.189117330903967,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,0,1.322020010631007,1,0,21,10.280456661171458,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,1,0,2.424863699619117,0,0,0,12.935761747629307,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,7.066263432302386,0,0,0,11.524436072744049,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,0.009966240381495555,0,0,0,12.470666122280365,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0.009966240381495555,0,0,0,11.108452133669488,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,16.42832156899827,0,0,0,11.740294041450243,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,2,0,6.0678827389250465,0,0,0,16.918173689770818,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,1,0,-2.4047385239985353,0,0,0,15.631357984946034,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,8.227359265577123,0,0,0,13.439908620641004,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,1,3.803671935308651,0,0,0,16.403431679698596,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,4,0,8.161950459171436,0,0,0,14.887136454951369,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0,8.028670294911496,0,0,0,13.455087445773929,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,1,0,14.482583255828903,0,0,0,15.12808215011518,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,11.409672698005561,0,0,0,13.068264989576328,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,3,0,2.424863699619117,0,0,0,12.42171142481732,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3,0,1,2,0,0.7825566810065498,0,0,0,14.795409797763133,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,2,2,0,7.607124173565279,0,0,0,9.753931099158653,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,2,0,2.9600540602360894,0,0,0,9.435676266069352,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,0,12.708485988966556,0,0,0,13.162534614518833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,2,0,0.7825566810065498,1,0,1,12.935761747629307,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,0,2,0,0.009966240381495555,0,0,0,15.713035666887032,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,7.226950219504893,0,0,0,14.092767170826754,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,6.362619049624176,0,0,0,10.705074558607633,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,1,8.664373783584963,0,0,0,14.091344776409297,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
